Vehicle_Type,Tested_Transmission_Type,Transmission_Lockup_,Police___Emergency_Vehicle_,newtransmission,Test_Veh_Displacement__L_,Rated_Horsepower,__of_Gears,Equivalent_Test_Weight__lbs__,Axle_Ratio,N_V_Ratio,Three_cat,THC_bin,CO_bin,CO2_cat,NOx_cat,MPG,Rownum
Car,Semi-Automatic,Y,N,Semi-Automatic,2.5,219,7,3875,3.36,34.2,Low,High,High,Medium,Medium,25.5,5701
Car,Semi-Automatic,Y,N,Semi-Automatic,2.5,219,7,3875,3.36,34.2,Medium,Low,Low,Low,Low,40.4,5702
Car,Semi-Automatic,Y,N,Semi-Automatic,2.5,219,7,3875,3.36,34.2,Low,High,High,Medium,Low,25.4,5703
Car,Semi-Automatic,Y,N,Semi-Automatic,2.5,219,7,3875,3.36,34.2,Medium,Low,Low,Low,Low,41,5704
Car,Semi-Automatic,Y,N,Semi-Automatic,2.5,219,7,3875,3.36,33.8,Low,High,High,Medium,Medium,25.7,5705
Car,Semi-Automatic,Y,N,Semi-Automatic,2.5,219,7,3875,3.36,33.8,Medium,Low,Low,Low,Low,41,5706
Car,Semi-Automatic,Y,N,Semi-Automatic,2.5,219,7,4000,3.36,33.8,Low,High,Low,Medium,Medium,24.7,5707
Car,Semi-Automatic,Y,N,Semi-Automatic,2.5,219,7,4000,3.36,33.8,Medium,Low,Low,Low,Low,37.9,5708
Car,Semi-Automatic,Y,N,Semi-Automatic,2.5,219,7,4000,3.36,34.2,Low,High,Low,Medium,Medium,24.5,5709
Car,Semi-Automatic,Y,N,Semi-Automatic,2.5,219,7,4000,3.36,34.2,Medium,Low,Low,Low,Low,38,5710
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,320,7,4500,3.36,33.4,Low,Low,Low,Medium,Medium,34.9,5711
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,320,7,4500,3.36,33.4,Low,High,High,High,High,21.2,5712
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,320,7,4500,3.36,33.8,Low,High,High,High,Medium,21.9,5713
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,320,7,4500,3.36,33.8,Medium,Low,Low,Medium,Low,35.3,5714
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,320,7,4500,3.36,33.4,Low,High,High,High,High,21.5,5715
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,320,7,4500,3.36,33.4,Medium,Low,Low,Medium,Medium,35.3,5716
Car,Manual,N,N,Manual,3.7,325,6,4500,3.92,40.1,Low,Low,High,High,,20.2,5717
Car,Manual,N,N,Manual,3.7,325,6,4500,3.92,40.1,Low,Low,Low,Medium,,32.9,5718
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,323,7,4000,3.36,34,Low,High,High,Medium,High,24.1,5719
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,323,7,4000,3.36,34,Medium,Low,Low,Low,High,37.5,5720
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,326,7,4000,3.36,33.6,Low,High,High,Medium,High,23.6,5721
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,326,7,4000,3.36,33.6,Medium,Low,Low,Low,High,37.2,5722
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,326,7,4000,3.36,33.6,Low,High,High,Medium,High,23.9,5723
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,326,7,4000,3.36,33.6,Medium,Low,Low,Low,High,37.1,5724
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,323,7,4000,3.36,33.8,Low,High,High,High,High,23,5725
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,323,7,4000,3.36,33.8,Medium,Low,Low,Low,High,36.6,5726
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,326,7,4000,3.36,33.4,Low,High,High,High,High,22.8,5727
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,326,7,4000,3.36,33.4,Medium,Low,Low,Low,High,36.3,5728
Car,Manual,N,N,Manual,3.7,326,6,4000,3.69,37.8,Low,High,High,High,High,21.6,5729
Car,Manual,N,N,Manual,3.7,326,6,4000,3.69,37.8,Medium,Low,High,Medium,Medium,35.1,5730
Car,Manual,N,N,Manual,3.7,323,6,4000,3.69,38.3,Medium,Low,High,Medium,Medium,35.1,5731
Car,Manual,N,N,Manual,3.7,323,6,4000,3.69,38.3,Low,High,High,High,High,21.7,5732
Car,Manual,N,N,Manual,3.7,323,6,4000,3.69,38.3,Medium,Low,High,Medium,Medium,35,5733
Car,Manual,N,N,Manual,3.7,323,6,4000,3.69,38.3,Low,High,High,High,High,21.4,5734
Car,Manual,N,N,Manual,3.7,323,6,4000,3.69,38.3,Medium,Low,High,Medium,High,35,5735
Car,Manual,N,N,Manual,3.7,323,6,4000,3.69,38.3,Low,High,High,High,High,21.3,5736
Car,Manual,N,N,Manual,3.7,323,6,4000,3.69,38.3,Low,Low,High,Medium,High,34.9,5737
Car,Manual,N,N,Manual,3.7,323,6,4000,3.69,38.3,Low,High,High,High,High,21.2,5738
Car,Manual,N,N,Manual,3.7,323,6,4000,3.69,38.3,Low,Low,High,Medium,Medium,34.8,5739
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,326,7,4250,3.36,33.6,Low,High,High,High,High,21.7,5740
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,326,7,4250,3.36,33.6,Low,Low,Low,Medium,Medium,34.9,5741
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,326,7,4250,3.36,33.6,Low,High,High,High,High,22,5742
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,326,7,4250,3.36,33.6,Medium,Low,Low,Medium,Medium,35.2,5743
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,326,7,4250,3.36,33.6,Low,High,High,High,Medium,21.9,5744
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,323,7,4250,3.36,34,Low,High,High,High,Medium,22.3,5745
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,323,7,4250,3.36,34,Medium,Low,Low,Medium,Medium,35.2,5746
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.9,Low,High,High,High,High,22.9,5747
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.9,Medium,Low,Low,Low,Medium,37.1,5748
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.9,Low,High,High,High,High,23.4,5749
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.9,Medium,Low,Low,Low,Medium,37.3,5750
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.9,Low,High,High,High,High,23,5751
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.9,Medium,Low,Low,Low,Medium,37,5752
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.9,Low,High,High,Medium,Medium,23.5,5753
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.9,Low,High,High,High,High,23,5754
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.9,Medium,Low,Low,Low,High,37.1,5755
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.9,Low,High,High,Medium,High,23.6,5756
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.9,Medium,Low,Low,Low,Medium,37.1,5757
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.4,Low,High,High,High,High,22.7,5758
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.4,Medium,Low,Low,Low,Medium,35.8,5759
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.4,Low,High,High,High,High,22.2,5760
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.4,Medium,Low,Low,Low,Low,35.8,5761
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.4,Low,High,High,High,High,22.2,5762
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.4,Medium,Low,Low,Medium,Medium,35.3,5763
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.4,Low,High,High,High,High,22.3,5764
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.4,Low,High,High,High,High,22.1,5765
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.4,Medium,Low,Low,Low,Medium,35.8,5766
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.4,Low,High,High,High,High,22.5,5767
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.4,Medium,Low,Low,Medium,Medium,35.6,5768
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4250,3.36,32.4,Low,High,High,High,High,22.2,5769
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,High,High,High,High,21.8,5770
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,Low,Low,Medium,Medium,33.3,5771
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,High,High,High,High,21.6,5772
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,Low,Low,Medium,Medium,33.2,5773
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,High,High,High,High,21.9,5774
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,Low,Low,Medium,Low,33.6,5775
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,High,High,High,Medium,21.9,5776
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,Low,Low,Medium,Medium,33.5,5777
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,High,High,High,Medium,21.9,5778
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,High,High,High,High,21.8,5779
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,High,High,High,High,21.8,5780
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,Low,Low,Medium,Medium,33.3,5781
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,High,High,High,High,21.6,5782
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,Low,Low,Medium,Low,33.4,5783
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,High,High,High,High,21.8,5784
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,Low,Low,Medium,Medium,33.4,5785
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,High,Low,High,Medium,21.5,5786
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,Low,Low,Medium,Medium,33.4,5787
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,330,7,4500,3.36,32.9,Low,High,Low,High,High,22,5788
Car,Semi-Automatic,Y,N,Semi-Automatic,5.6,420,7,4500,2.61,25.6,Low,Low,Low,Medium,Medium,32.4,5789
Car,Semi-Automatic,Y,N,Semi-Automatic,5.6,420,7,4500,2.61,25.6,Low,High,High,High,High,19.7,5790
Car,Semi-Automatic,Y,N,Semi-Automatic,5.6,420,7,4500,2.61,25.6,Low,High,Low,High,High,19.3,5791
Car,Semi-Automatic,Y,N,Semi-Automatic,5.6,420,7,4500,2.61,25.6,Low,High,Low,Medium,Medium,32.2,5792
Car,Semi-Automatic,Y,N,Semi-Automatic,5.6,420,7,4500,2.61,25.6,Low,High,Low,High,High,19.5,5793
Car,Semi-Automatic,Y,N,Semi-Automatic,5.6,420,7,4500,2.61,25.6,Low,High,Low,Medium,Medium,32.5,5794
Car,Semi-Automatic,Y,N,Semi-Automatic,5.6,420,7,4500,2.61,25.6,Low,High,Low,High,High,20.2,5795
Car,Semi-Automatic,Y,N,Semi-Automatic,5.6,420,7,4500,2.61,25.6,Low,Low,Low,Medium,Medium,34.7,5796
Car,Semi-Automatic,Y,N,Semi-Automatic,5.6,420,7,4500,2.61,25.6,Low,High,Low,High,High,20.1,5797
Car,Semi-Automatic,Y,N,Semi-Automatic,5.6,420,7,4500,2.61,25.6,Low,High,Low,Medium,Medium,34.4,5798
Car,Semi-Automatic,Y,N,Semi-Automatic,5.6,420,7,4500,2.61,25.6,Low,High,Low,High,High,20.2,5799
Car,Semi-Automatic,Y,N,Semi-Automatic,5.6,420,7,4500,2.61,25.6,Low,Low,Low,Medium,Medium,34.3,5800
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,23.8,Low,High,High,High,High,16.8,5801
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,23.8,Low,Low,Low,Medium,Medium,28.1,5802
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,24,Low,High,High,High,Medium,16.8,5803
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,24,Low,High,High,Medium,Low,27.3,5804
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,24,Low,High,High,High,Medium,16.6,5805
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,24,Low,Low,Low,Medium,Low,26.5,5806
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,24,Low,High,High,High,Medium,16.6,5807
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,24,Low,Low,Low,Medium,Medium,26.5,5808
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,24,Low,High,High,High,High,16.6,5809
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,24,Low,High,High,High,High,16.7,5810
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,24,Low,Low,Low,Medium,Medium,27.2,5811
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,23.8,Low,High,High,High,High,16.7,5812
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,23.8,Low,Low,Low,Medium,Medium,27.1,5813
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,23.8,Low,High,High,High,High,16.7,5814
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,23.8,Low,Low,Low,Medium,Medium,27,5815
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,23.8,Low,High,High,High,Medium,16.7,5816
Tru,Semi-Automatic,Y,N,Semi-Automatic,5.6,400,7,6000,2.94,23.8,Low,Low,High,Medium,Low,27.1,5817
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,2.94,25.8,Low,High,High,High,High,15.4,5818
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,2.94,25.8,Low,High,High,High,High,15.5,5819
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,2.94,25.8,Low,Low,Low,Medium,Medium,25.8,5820
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,3.36,29.4,Low,High,High,High,Medium,15.1,5821
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,3.36,29.4,Low,Low,Low,Medium,Medium,24.2,5822
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,3.36,29.4,Low,High,High,High,Medium,15.1,5823
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,3.36,29.4,Low,Low,Low,Medium,Low,24.2,5824
Tru,Manual,N,N,Manual,2.5,152,5,4000,4.36,40.4,Low,,High,Medium,,24.5,5825
Tru,Manual,N,N,Manual,2.5,152,5,4000,4.36,40.4,Low,,Low,Medium,,32.1,5826
Tru,Automatic,Y,N,Automatic,2.5,152,5,4000,3.92,37.5,Low,,High,High,,20.9,5827
Tru,Automatic,Y,N,Automatic,2.5,152,5,4000,3.92,37.5,Low,,Low,Medium,,30.6,5828
Tru,Manual,N,N,Manual,2.5,151,5,4000,4.08,39.6,Low,High,High,Medium,Medium,24.4,5829
Tru,Manual,N,N,Manual,2.5,151,5,4000,4.08,39.6,Low,Low,Low,Medium,Low,31.8,5830
Tru,Manual,N,N,Manual,2.5,151,5,4000,4.08,39.6,Low,High,High,Medium,High,24.5,5831
Tru,Manual,N,N,Manual,2.5,151,5,4000,4.08,39.6,Low,Low,Low,Medium,Low,31.8,5832
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,32.1,Low,High,High,High,Medium,17.9,5833
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,32.1,Low,Low,Low,Medium,Low,26.4,5834
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,32.1,Low,High,High,High,Medium,17.9,5835
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,32.1,Low,Low,Low,Medium,Low,26.3,5836
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,31.1,Low,High,High,High,Medium,17.7,5837
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,31.1,Low,Low,Low,Medium,Low,25.9,5838
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,31.1,Low,High,High,High,Medium,17.8,5839
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,31.1,Low,Low,Low,Medium,Low,26.2,5840
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,31.1,Low,High,High,High,Medium,17.9,5841
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,32.1,Low,High,Low,High,Medium,17.9,5842
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,32.1,Low,Low,Low,Medium,Low,26,5843
Tru,Automatic,Y,N,Automatic,4,261,5,5000,3.36,32.2,Low,High,High,High,Medium,17.5,5844
Tru,Automatic,Y,N,Automatic,4,261,5,5000,3.36,32.2,Low,Low,Low,Medium,Low,26.4,5845
Tru,Automatic,Y,N,Automatic,4,261,5,5000,3.36,32.2,Low,High,High,High,Medium,17.4,5846
Tru,Automatic,Y,N,Automatic,4,261,5,5000,3.36,32.2,Low,Low,Low,Medium,Low,26.3,5847
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,32.1,Low,High,High,High,Medium,18.3,5848
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,32.1,Low,Low,Low,Medium,Low,26.7,5849
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,32.1,Low,High,High,High,Medium,18.2,5850
Tru,Automatic,Y,N,Automatic,4,261,5,4750,3.36,32.1,Low,Low,Low,Medium,Low,26.6,5851
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3875,3.36,33.7,Low,High,High,High,High,22.4,5852
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3875,3.36,33.7,Low,Low,Low,Medium,Medium,34.5,5853
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3875,3.36,33.7,Low,High,High,High,High,22.4,5854
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3875,3.36,33.7,Low,Low,Low,Medium,Medium,34.5,5855
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3875,3.36,33.8,Low,High,High,High,High,22.5,5856
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3875,3.36,33.8,Low,Low,Low,Medium,Medium,34.6,5857
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3875,3.36,33.8,Low,High,High,High,High,22.7,5858
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3875,3.36,33.8,Low,Low,Low,Medium,High,34.5,5859
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3875,3.36,33.8,Low,High,High,High,High,22.5,5860
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3875,3.36,33.8,Low,Low,Low,Medium,High,34.6,5861
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3750,3.36,33.8,Low,High,High,High,High,22.6,5862
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3750,3.36,33.8,Low,Low,Low,Medium,Medium,34.6,5863
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3750,3.36,33.8,Low,High,Low,Medium,High,23.6,5864
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3750,3.36,33.8,Medium,Low,Low,Low,High,36.9,5865
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3625,3.36,33.8,Low,High,Low,Medium,High,23.7,5866
Car,Semi-Automatic,Y,N,Semi-Automatic,3.7,332,7,3625,3.36,33.8,Medium,Low,Low,Low,High,36.9,5867
Car,Manual,N,N,Manual,3.7,332,6,3625,3.69,38.3,Low,High,High,High,High,22.6,5868
Car,Manual,N,N,Manual,3.7,332,6,3625,3.69,38.3,Medium,Low,Low,Low,High,36,5869
Car,Manual,N,N,Manual,3.7,332,6,3625,3.69,38.3,Low,High,High,High,High,22.6,5870
Car,Manual,N,N,Manual,3.7,332,6,3625,3.69,38.3,Medium,Low,Low,Low,High,36.2,5871
Car,Manual,N,N,Manual,3.7,332,6,3625,3.69,38.2,Low,High,High,High,High,22.6,5872
Car,Manual,N,N,Manual,3.7,332,6,3625,3.69,38.2,Medium,Low,Low,Low,Medium,35.9,5873
Car,Manual,N,N,Manual,3.7,332,6,3625,3.69,38.2,Low,High,High,High,High,22.6,5874
Car,Manual,N,N,Manual,3.7,332,6,3625,3.69,38.2,Medium,Low,Low,Low,High,35.7,5875
Car,Manual,N,N,Manual,3.7,332,6,3750,3.69,38.3,Low,High,High,High,High,22.2,5876
Car,Manual,N,N,Manual,3.7,332,6,3750,3.69,38.3,Low,Low,Low,Medium,High,34.9,5877
Bot,Continuously Var,Y,N,,2.5,175,1,3500,5.12,26.8,Low,High,High,Medium,Medium,29.9,5878
Bot,Continuously Var,Y,N,,2.5,175,1,3500,5.12,26.8,Medium,Low,Low,Low,Medium,45.6,5879
Car,Continuously Var,Y,N,,2.5,170,1,3500,5.12,26.8,Low,Low,Low,Medium,Medium,29.3,5880
Car,Continuously Var,Y,N,,2.5,170,1,3500,5.12,26.8,Low,Low,Low,Medium,Medium,29.3,5881
Car,Continuously Var,Y,N,,2.5,170,1,3500,5.12,26.8,Medium,Low,Low,Low,Low,44.8,5882
Car,Continuously Var,Y,N,,2.5,170,1,3500,5.12,26.8,Medium,Low,Low,Low,Low,44.8,5883
Car,Continuously Var,Y,N,,2.5,170,1,3500,5.12,26.8,Low,Low,Low,Medium,Medium,29.4,5884
Car,Continuously Var,Y,N,,2.5,170,1,3500,5.12,26.8,Low,Low,Low,Medium,Medium,29.4,5885
Car,Continuously Var,Y,N,,2.5,170,1,3500,5.12,26.8,Medium,Low,Low,Low,Low,45.8,5886
Car,Continuously Var,Y,N,,2.5,170,1,3500,5.12,26.8,Medium,Low,Low,Low,Low,45.8,5887
Bot,Continuously Var,Y,N,,2.5,175,1,3500,5.12,26.8,Low,High,High,Medium,Medium,29.5,5888
Bot,Continuously Var,Y,N,,2.5,175,1,3500,5.12,26.8,Medium,Low,Low,Low,Medium,44.7,5889
Car,Manual,N,N,Manual,3.5,270,6,3625,4.13,34.1,Low,High,High,High,Medium,22.9,5890
Car,Manual,N,N,Manual,3.5,270,6,3625,4.13,34.1,Low,High,High,High,Medium,23.2,5891
Car,Manual,N,N,Manual,3.5,270,6,3625,4.13,34.1,Medium,Low,Low,Low,Medium,38.3,5892
Car,Manual,N,N,Manual,3.5,270,6,3625,4.13,34.1,Medium,Low,Low,Low,Medium,38.2,5893
Car,Continuously Var,Y,N,,3.5,270,1,3750,4.88,28.4,Low,High,High,Medium,Medium,25.2,5894
Car,Continuously Var,Y,N,,3.5,270,1,3750,4.88,28.4,Medium,Low,Low,Low,Medium,37.4,5895
Car,Continuously Var,Y,N,,3.5,270,1,3750,4.88,28.4,Low,High,High,Medium,Medium,25.4,5896
Car,Continuously Var,Y,N,,3.5,270,1,3750,4.88,28.4,Medium,Low,Low,Low,High,37.5,5897
Car,Continuously Var,Y,N,,3.5,270,1,3625,4.88,28,Low,High,High,Medium,Medium,25.7,5898
Car,Continuously Var,Y,N,,3.5,270,1,3625,4.88,28,Medium,Low,Low,Low,Medium,38.4,5899
Bot,Manual,N,N,Manual,3.5,270,6,3625,4.13,34.1,Low,High,High,High,Medium,22.8,5900
Bot,Manual,N,N,Manual,3.5,270,6,3625,4.13,34.1,Medium,Low,Low,Low,Medium,37.7,5901
Bot,Manual,N,N,Manual,3.5,270,6,3625,4.13,34.1,Low,High,High,High,Medium,22.9,5902
Bot,Manual,N,N,Manual,3.5,270,6,3625,4.13,34.1,Medium,Low,Low,Low,Medium,37.9,5903
Bot,Continuously Var,Y,N,,3.5,270,1,3750,4.88,28.4,Low,High,High,Medium,Medium,25,5904
Bot,Continuously Var,Y,N,,3.5,270,1,3750,4.88,28.4,Medium,Low,Low,Low,Medium,37.5,5905
Bot,Continuously Var,Y,N,,3.5,270,1,3625,4.88,28,Low,High,High,Medium,Medium,25.7,5906
Bot,Continuously Var,Y,N,,3.5,270,1,3625,4.88,28,Medium,Low,Low,Low,Medium,37.7,5907
Bot,Continuously Var,Y,N,,3.5,270,1,3625,4.88,28,Low,High,High,Medium,Medium,25.7,5908
Bot,Continuously Var,Y,N,,3.5,270,1,3625,4.88,28,Medium,Low,Low,Low,Medium,37.9,5909
Bot,Manual,N,N,Manual,2.5,175,6,3500,3.81,34,Low,High,High,Medium,Low,29,5910
Bot,Manual,N,N,Manual,2.5,175,6,3500,3.81,34,Medium,Low,Low,Low,Medium,43.8,5911
Car,Continuously Var,Y,N,,2.5,158,1,3750,3.54,25,Low,Low,High,Medium,Medium,32.7,5912
Car,Continuously Var,Y,N,,2.5,158,1,3750,3.54,25,Low,Low,High,Medium,Medium,32.7,5913
Car,Continuously Var,Y,N,,2.5,158,1,3750,3.54,25,Medium,High,High,Low,,36.8,5914
Car,Continuously Var,Y,N,,2.5,158,1,3750,3.54,25,Medium,High,High,Low,,36.8,5915
Car,Continuously Var,Y,N,,2.5,163,1,3750,3.54,25,Low,Low,Low,Medium,High,29.6,5916
Car,Continuously Var,Y,N,,2.5,163,1,3750,3.54,25,Medium,Low,Low,Low,Medium,46.6,5917
Car,Continuously Var,Y,N,,2.5,163,1,3750,3.54,25,Medium,Low,Low,Low,Medium,46.8,5918
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,2.94,25.8,Low,High,High,High,Medium,15.3,5919
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,2.94,25.8,Low,High,High,High,Medium,15.3,5920
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,2.94,25.8,Low,Low,Low,Medium,Medium,25.7,5921
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,2.94,25.8,Low,Low,Low,Medium,Low,18.6,5922
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,2.94,25.8,Low,High,Low,High,Medium,11.3,5923
Tru,Automatic,Y,N,Automatic,5.6,317,5,6000,3.36,29.4,Low,High,High,High,Medium,15.1,5924
